disno_core,prefecture_norm,disno,event_year,year,disaster_type_gdis,disaster_subtype,country,iso3,region,island,capital,location_str,location_str_emdat,start_year,end_year,decade,human_impact_best,damage_final_usd,damage_final_log10,damage_adj_usd,damage_imputed_usd,damage_imputed_flag,latitude,longitude,population_at_event,pop_is_observed,pop_is_interpolated,human_per_100k,econ_per_capita,econ_per_capita_log10
2010-0331,Yamaguchi,2010-0331,2010,2010,extreme temperature ,Heat wave,Japan,JPN,Chugoku,Honshu,Yamaguchi-shi, Yamaguti,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2010.0,2010.0,2010.0,15000.0,,,,,False,34.20119008,131.5732932,1451000.0,True,False,1033.7698139214335,,
2010-0331,Yamanashi,2010-0331,2010,2010,extreme temperature ,Heat wave,Japan,JPN,Chubu,Honshu,Kofu-shi, Yamanasi provinces,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2010.0,2010.0,2010.0,15000.0,,,,,False,35.61236433,138.6114888,863000.0,True,False,1738.1228273464658,,
2011-0082,Akita,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Tohoku,Honshu,Akita-shi,Akita,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,39.74813497,140.4078158,1075000.0,True,False,34308.83720930233,272423.7051162791,5.435244895286514
2011-0082,Aomori,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Tohoku,Honshu,Aomori-shi,Aomori,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,40.78369335,140.8295531,1363000.0,True,False,27059.42773294204,214860.95597945707,5.332157503703465
2011-0082,Chiba,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Chiba-shi,Chiba,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,35.51037345,140.1992438,6214000.0,True,False,5935.307370453814,47128.3364982298,4.6732821106191835
2011-0082,Fukushima,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Tohoku,Honshu,Fukushima-shi,Fukushima,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,37.37886746,140.2232952,1990000.0,True,False,18533.668341708544,147163.55929648242,5.167800283128432
2011-0082,Gunma,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Maebashi-shi,Gunma,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,36.50413546,138.9849477,2001000.0,True,False,18431.784107946027,146354.56421789105,5.1654062709019275
2011-0082,Hokkaido,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Hokkaido,Hokkaido,Sapporo-shi,Hokkaidoo,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,43.38571051,142.5523179,5486000.0,True,False,6722.93109733868,53382.3337586584,4.727397556269628
2011-0082,Ibaraki,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Mito-shi,Ibaraki,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,36.30496862,140.32148,2958000.0,True,False,12468.559837728195,99004.55814739689,4.995655189877265
2011-0082,Iwate,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Tohoku,Honshu,Morioka-shi,Iwate,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,39.59372366,141.3612107,1314000.0,True,False,28068.49315068493,222873.27473363775,5.3480579943143765
2011-0082,Kanagawa,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Yokohama-shi,Kanagawa,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,35.41334278,139.3360646,9058000.0,True,False,4071.7597703687347,32331.141863546036,4.5096210431912
2011-0082,Miyagi,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Tohoku,Honshu,Sendai-shi,Miyagi,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,38.44659069,140.9261804,2327000.0,True,False,15849.59174903309,125851.08852599913,5.0998569762514085
2011-0082,Nagano,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Chubu,Honshu,Nagano-shi,Nagano,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,36.13138656,138.0456173,2142000.0,True,False,17218.48739495798,136720.58029878617,5.135833893042302
2011-0082,Saitama,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Saitama-shi,Saitama,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,35.99757593,139.3488579,7207000.0,True,False,5117.524628833079,40634.86651866241,4.608898837478696
2011-0082,Tochigi,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Utsunomiya-shi,Tochigi,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,36.69030812,139.8191975,2000000.0,True,False,18441.0,146427.7415,5.1656233638741575
2011-0082,Tokyo,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Shinjuku-ku,Tokyo,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,35.7113435,139.4469212,13196000.0,True,False,2794.937859957563,22192.74651409518,4.346211052664833
2011-0082,Yamagata,2011-0082,2011,2011,earthquake,Tsunami,Japan,JPN,Tohoku,Honshu,Yamagata-shi,Yamagata,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",2011.0,2011.0,2010.0,368820.0,292855483000.0,11.46665335953814,292855483000.0,292855483000.0,False,38.44787123,140.1016345,1161000.0,True,False,31767.441860465115,252244.1714039621,5.401821139799565
2011-0130,Miyagi,2011-0130,2011,2011,earthquake,Ground movement,Japan,JPN,Tohoku,Honshu,Sendai-shi,Miyagi prefecture,"Ishinomakisi, Onagawatyoo districts (Miyagi province), Yamagata province",2011.0,2011.0,2010.0,132.0,32822010.191082805,7.516165175990697,,32822010.191082805,True,38.44659069,140.9261804,2327000.0,True,False,5.672539750752041,14.104860417311047,1.149368792703967
2011-0130,Yamagata,2011-0130,2011,2011,earthquake,Ground movement,Japan,JPN,Tohoku,Honshu,Yamagata-shi,Yamagata prefecture,"Ishinomakisi, Onagawatyoo districts (Miyagi province), Yamagata province",2011.0,2011.0,2010.0,132.0,32822010.191082805,7.516165175990697,,32822010.191082805,True,38.44787123,140.1016345,1161000.0,True,False,11.369509043927648,28.270465280863743,1.451332956252123
2011-0352,Aichi,2011-0352,2011,2011,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Nagoya-shi,Aichi,"Aiti, Ehime, Siga, Nagasaki, Kumamoto provinces",2011.0,2011.0,2010.0,308.0,2538081000.0,9.404505477999702,2538081000.0,2538081000.0,False,35.034637,137.2139891,7416000.0,True,False,4.153182308522115,342.24393203883494,2.534335756863261
2011-0352,Ehime,2011-0352,2011,2011,storm,Tropical cyclone,Japan,JPN,Shikoku,Shikoku,Matsuyama-shi,Ehime,"Aiti, Ehime, Siga, Nagasaki, Kumamoto provinces",2011.0,2011.0,2010.0,308.0,2538081000.0,9.404505477999702,2538081000.0,2538081000.0,False,33.62483527,132.8568425,1423000.0,True,False,21.64441321152495,1783.6127898805341,3.2513005779154174
2011-0352,Kumamoto,2011-0352,2011,2011,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,Kumamoto-shi,Kumamoto,"Aiti, Ehime, Siga, Nagasaki, Kumamoto provinces",2011.0,2011.0,2010.0,308.0,2538081000.0,9.404505477999702,2538081000.0,2538081000.0,False,32.60979484,130.7467241,1813000.0,True,False,16.98841698841699,1399.934362934363,3.1461076739041927
2011-0352,Nagasaki,2011-0352,2011,2011,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,Nagasaki-shi,Nagasaki,"Aiti, Ehime, Siga, Nagasaki, Kumamoto provinces",2011.0,2011.0,2010.0,308.0,2538081000.0,9.404505477999702,2538081000.0,2538081000.0,False,33.23571221,129.6080329,1417000.0,True,False,21.73606210303458,1791.165137614679,3.253135627752241
2011-0352,Saga,2011-0352,2011,2011,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,Saga-shi,Saga,"Aiti, Ehime, Siga, Nagasaki, Kumamoto provinces",2011.0,2011.0,2010.0,308.0,2538081000.0,9.404505477999702,2538081000.0,2538081000.0,False,33.28772919,130.1176017,847000.0,True,False,36.36363636363637,2996.5537190082646,3.4766220676689947
2011-0352,Shizuoka,2011-0352,2011,2011,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Shizuoka-shi,Shizuoka prefecture,"Aiti, Ehime, Siga, Nagasaki, Kumamoto provinces",2011.0,2011.0,2010.0,308.0,2538081000.0,9.404505477999702,2538081000.0,2538081000.0,False,34.92114009,138.4052614,3749000.0,True,False,8.215524139770606,677.002133902374,2.8305900375781508
2011-0454,Ehime,2011-0454,2011,2011,storm,Tropical cyclone,Japan,JPN,Shikoku,Shikoku,Matsuyama-shi,Ehime,"Wakayama, Nara, Ehime, Kooti provinces",2011.0,2011.0,2010.0,1300.0,906457000.0,8.957347207101517,906457000.0,906457000.0,False,33.62483527,132.8568425,1423000.0,True,False,91.35628952916373,637.0042164441321,2.804142307017233
2011-0454,Kochi,2011-0454,2011,2011,storm,Tropical cyclone,Japan,JPN,Shikoku,Shikoku,Kochi-shi,Kochi,"Wakayama, Nara, Ehime, Kooti provinces",2011.0,2011.0,2010.0,1300.0,906457000.0,8.957347207101517,906457000.0,906457000.0,False,33.42251944,133.3673066,758000.0,True,False,171.50395778364117,1195.8535620052771,3.0776780014694642
2011-0454,Nara,2011-0454,2011,2011,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,Nara-shi,Nara,"Wakayama, Nara, Ehime, Kooti provinces",2011.0,2011.0,2010.0,1300.0,906457000.0,8.957347207101517,906457000.0,906457000.0,False,34.31780384,135.8717335,1396000.0,True,False,93.12320916905445,649.3244985673352,2.8124617888143755
2011-0454,Wakayama,2011-0454,2011,2011,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,Wakayama-shi,Wakayama,"Wakayama, Nara, Ehime, Kooti provinces",2011.0,2011.0,2010.0,1300.0,906457000.0,8.957347207101517,906457000.0,906457000.0,False,33.91187939,135.505446,995000.0,True,False,130.6532663316583,911.0120603015075,2.959524126355792
2011-0573,Aichi,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Chubu,Honshu,Nagoya-shi,Aiti,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,35.03555125,137.2116209,7416000.0,True,False,296.65587918015103,,
2011-0573,Chiba,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Kanto,Honshu,Chiba-shi, Tiba,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,35.51014132,140.1989167,6214000.0,True,False,354.0392661731574,,
2011-0573,Ehime,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Shikoku,Shikoku,Matsuyama-shi, Ehime,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,33.62483527,132.8568425,1423000.0,True,False,1546.029515108925,,
2011-0573,Fukui,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Chubu,Honshu,Fukui-shi, Hukui,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,35.84661419,136.2246542,803000.0,True,False,2739.72602739726,,
2011-0573,Fukuoka,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Kyushu,Kyushu,Fukuoka-shi, Hukuoka,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,33.52603209,130.6669489,5079000.0,True,False,433.15613309706634,,
2011-0573,Fukushima,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Tohoku,Honshu,Fukushima-shi, Hukusima,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,37.37886746,140.2232952,1990000.0,True,False,1105.5276381909548,,
2011-0573,Gifu,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Chubu,Honshu,Gifu-shi, Gifu,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,35.77867114,137.0559248,2071000.0,True,False,1062.2887493964267,,
2011-0573,Gunma,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Kanto,Honshu,Maebashi-shi, Gunma,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,36.50447861,138.9856052,2001000.0,True,False,1099.4502748625687,,
2011-0573,Hiroshima,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Chugoku,Honshu,Hiroshima-shi, Hirosima,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,34.6053091,132.7887191,2855000.0,True,False,770.5779334500876,,
2011-0573,Hyogo,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Kansai,Honshu,Kobe-shi, Hyoogo,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,35.03991306,134.8280566,5582000.0,True,False,394.1239699032605,,
2011-0573,Ibaraki,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Kanto,Honshu,Mito-shi, Ibaraki,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,36.30358822,140.3195907,2958000.0,True,False,743.7457741717377,,
2011-0573,Ishikawa,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Chubu,Honshu,Kanazawa-shi, Isikawa,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,36.76946378,136.7710271,1166000.0,True,False,1886.7924528301887,,
2011-0573,Kagawa,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Shikoku,Shikoku,Takamatsu-shi, Kagawa,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,34.21729193,133.9690469,992000.0,True,False,2217.7419354838707,,
2011-0573,Kagoshima,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Kyushu,Kyushu,Kagoshima-shi, Kagosima,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,31.00948442,130.4306651,1699000.0,True,False,1294.8793407886992,,
2011-0573,Kanagawa,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Kanto,Honshu,Yokohama-shi, Kanagawa,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,35.41531201,139.3389831,9058000.0,True,False,242.87922278648708,,
2011-0573,Kochi,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Shikoku,Shikoku,Kochi-shi, Kooti,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,33.42251944,133.3673066,758000.0,True,False,2902.3746701846967,,
2011-0573,Kumamoto,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Kyushu,Kyushu,Kumamoto-shi, Kumamoto,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,32.60815361,130.7452313,1813000.0,True,False,1213.4583563154993,,
2011-0573,Kyoto,2011-0573,2011,2011,extreme temperature ,Heat wave,Japan,JPN,Kansai,Honshu,Kyoto-shi, Kyooto,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2011.0,2011.0,2010.0,22000.0,,,,,False,35.25381495,135.4433413,2632000.0,True,False,835.8662613981763,,
